,smiles
7775,COc1ccccc1NC(=O)CC(Nc1ccc(Oc2ccnc3cc(-c4cn(C)cn4)sc23)c(F)c1)C(F)(F)F
7776,COc1ccccc1Nc1ccnc(Nc2ccccc2)n1
7777,COc1ccccc1Nc1ccnc(Nc2ccc(C(=O)O)cc2)n1
7778,CON=Cc1c(N)ncnc1Nc1ccc(OCc2cc(F)cc(F)c2)c(Cl)c1
7779,COc1ccccc1Nc1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1
7780,CN1C(=O)NC(=O)C12Cc1ccc(NC(=O)CN(Cc3cc(F)cc(F)c3)C(=O)C(C)(C)C)cc1C2
7781,CCN(CC)CCOc1ccc(Nc2cc(N(C)C(=O)Nc3ccccc3OC)ncn2)cc1
7782,COc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1Cl
7783,COc1ccccc1Nc1nc(Nc2ccc(O)cc2)ncc1F
7784,COc1cc(Nc2nc(NCc3cc(F)cc(F)c3)n3ccnc3c2C(N)=O)cc(OC)c1
7785,COc1ccccc1NC(=O)Nc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1
7786,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cc(F)cc(F)c4)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C
7787,COc1ccccc1Nc1nc(Nc2cnn(C)c2)ncc1Br
7788,COc1ccccc1Nc1ccc2c(-c3ccccc3)[nH]nc2c1
7789,COc1ccccc1Nc1cncc(-c2cc3c(cnc4cc(OC)c(OC)cc43)c(N)n2)c1
7790,COc1ccccc1Nc1cncc(-c2cccc(NC(C)=O)c2)n1
7791,COc1ccccc1NC(=O)Nc1ccc(-c2c(C)sc3ncnc(N)c23)cc1
7792,O=C(Cc1cc(F)cc(F)c1)NC(Cc1ccccc1)C(=O)Nc1ccc(-c2cn3c(n2)sc2ccccc23)cc1
7793,CCC(C)c1nc(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)c(-c2ccccc2)[nH]c1=O
7794,CC(C)c1nc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)[nH]c1=O
7795,COc1ccccc1Nc1nc(NCCO)nc2c1ncn2C(C)C
7796,CC(C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(OC3CN(C4CCS(=O)(=O)CC4)C3)n(C)c2n1
7797,COc1ccccc1Nc1nc2ccccc2n2cncc12
7798,CNc1nc(Nc2ccccc2OC)ncc1Cl
7799,COc1ccccc1NC(=O)COc1ccc(CO)cc1Cl
7800,COc1ccccc1NC(=O)CSc1nnc2c3ccccc3n(C)c2n1
7801,COc1ccccc1Nc1ncnc2cc(N)ncc12
7802,COc1ccccc1NC(=O)c1ccc2cc3n(c2c1)CCCNC3=O
7803,COc1ccccc1NC(=O)C(C)(O)C(F)(F)F
7804,COc1ccccc1NC(=O)c1cnn2c(-c3ccccc3)ccnc12
7805,COc1ccccc1Nc1nnc2cc(-c3c(C)cccc3C)cc(C)c2n1
7806,CNc1nc2c(nc(-c3ccccc3)n2C)c2c1ncn2C
7807,COc1ccccc1NC(=O)c1ccc(-c2cc(-c3nnc(C)o3)ccc2C)cc1
7808,COc1ccccc1NC(=O)c1ccc(CSc2nnc3c(n2)[nH]c2ccccc23)cc1
7809,COc1ccccc1NC(=O)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1
7810,Cn1c(CN2CCC(C(C)(C)O)CC2)nc2c(N3CCOCC3)nc(-n3c(N4CCOCC4)nc4ccccc43)nc21
7811,COc1ccccc1Nc1s[nH]c(=O)c1C#N
7812,COc1ccccc1Nc1ncnc2cc(OCCCN3CCOCC3)c(OC)cc12
7813,O=C1Nc2cc(CCOc3ccc(N4CCOCC4)cc3)ccc2Nc2cc(-c3cn(Cc4cc(F)cc(F)c4)c4cnccc34)ccc21
7814,COc1ccccc1Nc1nnc(-c2cccnc2CCc2ccncc2)o1
7815,Nc1nccn2c(C3CCC3)nc(-c3cccc(OCc4cc(F)cc(F)c4)c3)c12
7816,Cc1cn2c(-c3cnn(CC(=O)NCc4cc(F)cc(F)c4)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1
7817,COc1ccccc1Nc1ncc(-c2ccccc2)o1
7818,COc1ccccc1Nc1s[nH]c(=O)c1C(=N)NCC1CCCCC1
7819,COc1ccccc1Nc1nc2c(-c3nc[nH]n3)cccc2c2cnccc12
7820,NC(=O)c1ccsc1NC(=O)Cc1cc(F)cc(F)c1
7821,Fc1cc(F)cc(CNc2nc(C(F)(F)F)nc3ccccc23)c1
7822,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(Cl)c(Cl)c1
7823,COc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
7824,NC(=O)Nc1sc(-c2cccc(C(N)=O)c2)cc1C(=O)NC1CCCNC1
7825,CN1CCN(c2cnc3cc(C(F)(F)F)cc(-c4cccc(C(N)=O)c4)c3n2)CC1
7826,CCOC(=O)c1cccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)c1
7827,COC(=O)c1cccc(-c2cc3c(N)ncnc3nc2-c2ccc(N(C)C)cc2)c1
7828,Cc1ccccc1-c1cccc(C(=O)N2CCc3c([nH]c4ccccc34)C2)c1
7829,O=C(c1cccc(-c2ccccc2F)c1)N1CCc2c([nH]c3ccccc23)C1
7830,COc1ccccc1-c1cccc(C(=O)N2CCc3c([nH]c4ccccc34)C2)c1
7831,N#Cc1c(-c2cccc(C(=O)O)c2)cc(-c2ccccc2O)nc1N
7832,Nc1cc(C(=O)O)cc(-c2cccc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)c2)c1
7833,COC(=O)c1cc(N)cc(-c2cccc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)c2)c1
7834,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)NCCCc4ccc(C(F)(F)F)cc4)c3)cc21
7835,Nc1c(C(=O)c2cccc(-c3cccnc3)c2)cnn1-c1ccc(F)cc1F
7836,N=C(N)NCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)CCCCCNC(=O)C(CCCCN)NC(=O)CCCCCNC(=O)c1cccc(-c2ccncc2)c1)C(N)=O
7837,CC1=C(C#N)c2nc(N)c(C#N)c(C)c2C1=Cc1ccc(-c2cccc(C(=O)O)c2)o1
7838,NC(=O)c1cccc(-c2cnc3cnc(-c4cn[nH]c4)cn23)c1
7839,O=C(NCCc1c[nH]c2ccccc12)c1cccc(-c2ccccc2)c1
7840,O=C(NCCc1c[nH]c2ccccc12)c1cccc(-c2cccnc2)c1
7841,Cc1ccc(NC(=O)c2cncc(-c3cnc(Nc4cc(N5CCOCC5)ccn4)s3)c2)s1
7842,N=C(N)NCCCC(NC(=O)C(CCCN=C(N)N)NC(=O)CCCCCNC(=O)C(CCCCN)NC(=O)CCCCCNC(=O)c1cccc(-c2ccnc(N)n2)c1)C(N)=O
7843,CN(C(=O)c1ccccc1)c1ccc2c(c1)nc(NC(=O)c1cccc(-c3ccccc3)c1)n2CCC(N)=O
7844,CC(=O)c1cccc(-c2cnc3[nH]c(-c4ccc(N(C)C)cc4)nc3c2)c1
7845,COc1ccc(-c2c(-c3cccc(C(=O)N(C)C)c3)oc3ncnc(N)c23)cc1
7846,Cc1c(F)c(Oc2cccc(-c3cccc(C(=N)N)c3)c2)nc(Oc2cc(N(C)C)ccc2C(=O)O)c1F
7847,CN1C(=O)C(=Cc2ccc(-c3cccc(C(=O)O)c3)o2)c2ccccc21
7848,CC(C)(C)Nc1nc(C(F)(F)F)nc2ccc(-c3cccc(C(N)=O)c3)cc12
7849,NCNC(=O)c1cncc(-c2cnc(Nc3cc(N4CCC(F)CC4)ccn3)s2)c1
7850,COc1cc(N2CCC(N3CCC(F)C3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
7851,CNc1nc2[nH]c(-c3cccc(CNC(=O)c4csnn4)n3)cc2c2c1ncn2C
7852,CC=C(c1ccc(-c2cccc(C(=O)N3CCCN(C)CC3)c2)o1)c1c(O)[nH]c2ccc(Cl)cc12
7853,C=C(c1ccc(-c2cccc(C(=O)N3CCCN(C)CC3)c2)o1)c1c(O)[nH]c2ccc(Cl)cc12
7854,CN1CCN(C(=O)c2cccc(-c3cc4nc(-c5cnc(N)nc5)nc(N5CCOCC5)c4s3)c2)CC1
7855,O=C(c1cccc(-c2cnc3[nH]ccc3c2)c1)N1CCOCC1
7856,Cc1cccc(-c2cccc(C(=O)N3CCc4c([nH]c5ccccc45)C3)c2)c1
7857,O=C(c1cccc(-c2cccc(F)c2)c1)N1CCc2c([nH]c3ccccc23)C1
7858,Cc1ccc(-c2cccc(C(=O)N3CCc4c([nH]c5ccccc45)C3)c2)cc1
7859,O=C(c1cccc(-c2ccc(F)cc2)c1)N1CCc2c([nH]c3ccccc23)C1
7860,COc1cccc(-c2cccc(C(=O)N3CCc4c([nH]c5ccccc45)C3)c2)c1
7861,CCN(CC)CCCOc1ccc(N2C(=O)C(=Cc3ccc(-c4cccc(C(N)=O)c4)o3)SC2=S)cc1
7862,CCCNC(=O)c1cccc(-c2cc(-c3ccc(N4CCN(C)CC4)cc3)[nH]n2)c1
7863,CN1CCN(c2ccc(-c3cc(-c4cccc(C(=O)NCC#N)c4)no3)cc2)CC1
7864,CN(C)CCNC(=O)c1cccc(-c2cc(-c3ccc(N4CCN(C)CC4)cc3)[nH]n2)c1
7865,CC(C)NC(=O)c1cccc(-c2cc(-c3ccc(N4CCN(C)CC4)cc3)[nH]n2)c1
7866,CN1CCN(c2ccc(-c3cc(-c4cccc(C(=O)NCCC#N)c4)[nH]n3)cc2)CC1
7867,CN1CCN(c2ccc(-c3cc(-c4cccc(C(=O)NCC#N)c4)[nH]n3)cc2)CC1
7868,CN1CCN(c2ccc(-c3cc(-c4cccc(C(=O)NCCO)c4)[nH]n3)cc2)CC1
7869,COCCNC(=O)c1cccc(-c2cc(-c3ccc(N4CCN(C)CC4)cc3)[nH]n2)c1
7870,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(C(C)=O)c3)o2)c1
7871,O=C1Nc2c(Cl)cccc2C1=Cc1ccc(-c2cccc(C(=O)NCCN3CCCC3)c2)o1
7872,O=C1NC(=S)SC1=Cc1ccc(-c2cccc(C(=O)O)c2)o1
7873,O=C1NC(=O)C(=Cc2ccc(-c3cccc(C(=O)O)c3)o2)S1
7874,COC(=O)c1cccc(-c2ccc(C=C3SC(=O)NC3=O)o2)c1
7875,NC(=O)c1cccc(-c2cc3ncnc(SCC(=O)O)c3s2)c1
7876,Nc1c(C(=O)c2cccc(-c3ccc[n+]([O-])c3)c2)cnn1-c1ccc(F)cc1F
7877,NCCNC(=O)c1cccc(-c2cnc(Nc3cc(N4CCC(F)(F)CC4)ccn3)s2)c1
7878,NCCNC(=O)c1cncc(-c2cnc(Nc3cc(Cl)ccn3)s2)c1
7879,NCCNC(=O)c1cncc(-c2cnc(Nc3cc(CN4CCOCC4)ccn3)s2)c1
7880,CS(=O)(=O)N1CCN(c2ccnc(Nc3ncc(-c4cncc(C(=O)NCCN)c4)s3)c2)CC1
7881,NCCNC(=O)c1cncc(-c2cnc(Nc3cc(N4CCC(F)(F)CC4)ccn3)s2)c1
7882,NCNC(=O)c1cncc(-c2cnc(Nc3cc(N4CCC(F)(F)CC4)ccn3)s2)c1
7883,NCCC(=O)c1cncc(-c2cnc(Nc3cc(N4CCOCC4)ccn3)s2)c1
7884,NC(=O)c1cncc(-c2cnc(Nc3cc(N4CCOCC4)ccn3)s2)c1
7885,CNCCNC(=O)c1cncc(-c2cnc(Nc3cc(N4CCOCC4)ccn3)s2)c1
7886,NCCNC(=O)c1cncc(-c2cnc(Nc3cc(N4CCOCC4)ccn3)s2)c1
7887,CNC(=O)c1cncc(-c2cnc(Nc3cc(N4CCOCC4)ccn3)s2)c1
7888,NCCCNC(=O)c1cncc(-c2cnc(Nc3cc(N4CCOCC4)ccn3)s2)c1
7889,O=C(NCCO)c1cncc(-c2cnc(Nc3cc(N4CCOCC4)ccn3)s2)c1
7890,CC(=O)N1CCN(c2ccnc(Nc3ncc(-c4cncc(C(=O)NCCN)c4)s3)c2)CC1
7891,NCCNC(=O)c1cncc(-c2cnc(Nc3ncccc3Cl)s2)c1
7892,Cc1cccnc1Nc1ncc(-c2cncc(C(=O)NCCN)c2)s1
7893,O=C(O)c1cccc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)c1
7894,CNC(=O)c1cccc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)c1
7895,NC(=O)c1cccc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)c1
7896,CNc1nc2[nH]c(-c3cccc(CNC(=O)c4csnn4)c3)cc2c2c1ncn2C
7897,CNc1nc2sc(-c3cccc(CNC(=O)c4csnn4)c3)nc2c2c1ncn2C
7898,CN1CCN(c2ccc(-c3cc(-c4cccc(C(=O)NCC(F)(F)F)c4)[nH]n3)cc2)CC1
7899,CS(=O)(=O)N1CCN(c2ccnc(Nc3ncc(-c4cncc(C(=O)NCC(F)(F)F)c4)s3)c2)CC1
7900,O=C(NCC(F)(F)F)c1cncc(-c2cnc(Nc3cc(N4CCOCC4)ccn3)s2)c1
7901,CC(=O)c1cccc(-c2cnc3[nH]ccc3c2)c1
7902,CC(=O)c1cccc(-c2cnc3ccccc3c2)c1
7903,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)NCCCc4ccccc4)c3)cc21
7904,Cn1c(=O)[nH]c2ncc(-c3cccc(C(N)=O)c3)cc21
7905,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)NCCCc4ccc(F)cc4)c3)cc21
7906,N=C(N)N=c1[nH]cc(Cl)c2ccc(-c3cccc(C(=O)O)c3)cc12
7907,CC(=O)c1cccc(-c2ccc(-c3nc4c(N5CCN(Cc6cc(C)on6)CC5)c(Br)cnc4[nH]3)cc2)c1
7908,COc1ccc(-c2c(-c3cccc(C(N)=O)c3)oc3ncnc(N)c23)cc1
7909,O=C(NCC1CC1)c1ccc(-c2cccc(C(=O)NC3CC3)c2)cc1
7910,CNC(=O)c1cccc(-c2ccc3c(N4CCOCC4C)nc(N4CCOCC4C)nc3n2)c1
7911,NCCNC(=O)c1cncc(-c2cnc(Nc3ccccc3Cl)s2)c1
7912,COCC1OC(=O)C(=CN(C)CCCN(C)C)C2C(=O)C(=O)C3C4CCC(O)C4(C)CC(=O)C3C12C
7913,CCN(C=C1C(=O)OC(COC)C2(C)C1C(=O)C(=O)C1C3CCC(O)C3(C)CC(=O)C12)CC
7914,N=C(N)N=c1[nH]ccc2c(Cl)cc(-c3cccc(C(=O)O)c3)cc12
7915,Nc1c(C(=O)c2cccc(-c3ccncc3)c2)cnn1-c1ccc(F)cc1F
7916,NC(=O)c1cccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)c1
7917,COC(=O)c1cccc(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)c1
7918,NC(=O)c1cccc(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)c1
7919,O=C(O)c1cccc(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)c1
7920,Nc1nc(=O)n(C2CCC(NC(=O)c3cccc(-c4ccccc4)c3)C2)cc1F
7921,Nc1nc(=O)n(C2CCC(NC(=O)c3cccc(-c4ccc(Cl)cc4)c3)C2)cc1F
7922,COc1ccc(-c2cccc(C(=O)NC3CCC(n4cc(F)c(N)nc4=O)C3)c2)cc1
7923,O=C(NC1CC1)c1cccc(-c2ccc3c(N4CCOCC4)nncc3c2)c1
7924,Nc1cc(C(=O)O)cc(-c2ccc3c(=O)cc(N4CCOCC4)oc3c2)c1
7925,Cc1c(-c2cccc(C(=O)N3CCN(C)CC3)c2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12
7926,Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
7927,COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
7928,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
7929,COc1cc(N2CCC(N3CCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
7930,COc1cc(N2CCC(N3CC(C)OC(C)C3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
7931,COc1cc(N2CCC(N3CCOCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
7932,COc1cc(N2CCC(N3CCN(C(C)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
7933,Cc1ccccc1Nc1nccc(-c2cnn3ncccc23)n1
7934,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4cccs4)n[nH]c2-3)CC1
7935,FC(F)(F)c1cccc(-c2n[nH]c(-c3cccnc3NCc3cn[nH]c3)n2)c1
7936,O=C(c1ccccc1NCc1cn[nH]c1)c1[nH]nc2ccccc12
7937,COCC#Cc1cccc2c1Cc1c(-c3cccs3)n[nH]c1-2
7938,CN1CCN(c2ccc3c(c2)Cc2c(-c4cccs4)n[nH]c2-3)CC1
7939,Oc1cc2c(o1)-c1c(c(O)c3ccccc3c1O)C(COCc1ccccc1)O2
7940,Cc1ccccc1NC(=O)c1scnc1CCc1ccncc1
7941,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
7942,CN(C)c1cnc2cc(C(F)(F)F)cc(-c3ccccc3)c2n1
7943,CC(=O)N(C)c1ccc(-c2nc(N3CCOCC3)c3cnn(-c4ccccc4)c3n2)cc1
7944,CCN(CC)CCCNc1nccc2c(C)c3c(c(C)c12)c1cc(O)ccc1n3C
7945,CCN(CC)CC(=O)Nc1c(C)cccc1C
7946,NCCCN(CCCN)CCCN(CCCN(CCCN)CCCN)CCCN(CCCN(CCCN(CCCN)CCCN)CCCN(CCCN)CCCN)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O
7947,COc1cc2c(cc1OC(=O)NCCN(C)C)-c1[nH]nc(-c3ccc(-c4ccc(O)cc4)cc3)c1C2
7948,CN(c1ccnc(Nc2nc(N3CCOCC3)cc(N3CCOCC3)n2)n1)c1cccc2[nH]ncc12
7949,Cc1cc(C(=O)Nc2nc3cc(N(C)C(=O)c4ccccc4)ccc3n2CCC(N)=O)ccc1C#N
7950,CN(Cc1cc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc2s1)S(C)(=O)=O
7951,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
7952,COCc1cccc2[nH]c(-c3[nH]nc4ncc(-c5cncc(CN(C)C)c5)cc34)nc12
7953,CN(C)c1ccc(-c2nc3c(Cl)ccnc3[nH]2)cc1
7954,CN(C)CCc1nc(=O)c2sc3ccc(Cl)cc3c2[nH]1
7955,COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1NCCN(C)C
7956,COc1cc2c(Nc3ccc(F)cc3F)c(C(N)=O)cnc2cc1NCCN(C)C
7957,CC(C)C(=O)N(C(=O)C(C)C)c1n[nH]c(=O)c2ccccc12
7958,CN(c1ccc(Cl)cc1)c1nnc(Cc2ccncc2)c2ccccc12
7959,CN(C)CC(=O)N(C)c1ccc2[nH]c(-c3c(N)c4ccccc4[nH]c3=O)nc2c1
7960,O=S(=O)(Nc1cc(Sc2nc[nH]n2)c(O)c2ccccc12)c1c(F)ccc(N(Cc2ccccc2)Cc2ccccc2)c1F
7961,CN(C)C1CCN(c2ccc3[nH]c(-c4c(N)c5ccccc5[nH]c4=O)nc3c2)C1
7962,O=CN(O)C(CS(=O)(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)c1ccc(O)cc1
7963,CN(CCc1cccs1)c1cc(=O)n2ccc3ccccc3c2n1
7964,CN(CCO)c1cc(=O)n2ccc3ccccc3c2n1
7965,C#CCCN(C)c1cc(=O)n2ccc3ccccc3c2n1
7966,CN(C)C=O
7967,CCN(CC)CCNc1nc(N)c(C(=O)N=C(N)N)nc1Cl
7968,CNCCN(C)c1nc(N)c(C(=O)N=C(N)N)nc1Cl
7969,CCN(c1nc(N)c(C(=O)N=C(N)N)nc1Cl)C(C)C
7970,Cc1cc(F)ccc1NCc1cc(C(=O)O)cc(N(C)CCO)n1
7971,Nc1nc(CCl)nc(N(c2ccccc2)c2ccccc2)n1
7972,Cc1ccc(O)cc1Nc1cc(NCCCN(C)C)nc(-n2cnc3ccccc32)n1
7973,CCN(CC)CCNc1cc(Nc2cc(O)ccc2C)nc(-n2cnc3ccccc32)n1
7974,Cc1ccc(O)cc1Nc1cc(N(C)C)nc(-n2cnc3ccccc32)n1
7975,CN(C)C1CCN(Cc2cc3nc(-n4cnc5ccccc54)nc(N4CCOCC4)c3s2)CC1
7976,CN(C)c1ncnc2[nH]ncc12
7977,CN(C)C(=O)c1ccc2[nH]c(O)c(N=Nc3ccc(S(N)(=O)=O)cc3)c2c1
7978,CN(C)CCCc1nc(=O)c2sc3ccc(Cl)cc3c2[nH]1
7979,CN(C)CCN(C)C(=O)c1ccc2[nH]c(-c3[nH]nc4ncc(-c5cncc6ccccc56)cc34)nc2c1
7980,CN(C)c1ccc(-c2nc3ncnc(N)c3cc2-c2ccc(C(C)(C)C)cc2)cc1
7981,CN(C)c1ccc(-c2nc3ncnc(N)c3cc2-c2ccc(Br)cc2)cc1
7982,Cc1ccc(-c2cc3c(N)ncnc3nc2-c2ccc(N(C)C)cc2)cc1
7983,COc1cc2c(NC3=CC(=O)C(OCCN(C)c4ccccc4)=CC3=O)ncnc2cc1OCC1CCN(C)CC1
7984,CN(C)c1ccc(-c2cc3c(N)ncnc3nc2-c2ccncc2)cc1
7985,CN(C)c1ccc(-c2nc3ncnc(N)c3cc2Cc2ccccc2)cc1
7986,CN(C)c1ccc(-c2nc3ncnc(N)c3cc2-c2ccccc2)cc1
7987,CC(C)Cc1cc2c(N)ncnc2nc1-c1ccc(N(C)C)cc1
7988,CN(C)c1ccc(-c2cc3c(N)ncnc3nc2-c2ccc(N(C)C)cc2)cc1
7989,COc1ccc(-c2cc3c(N)ncnc3nc2-c2ccc(N(C)C)cc2)cc1
7990,CN(C)c1ccc(-c2nc3ncnc(N)c3cc2CCc2ccccc2)cc1
7991,CN(C)c1ccc(-c2nc3ncnc(N)c3cc2CCCc2ccccc2)cc1
7992,CN(C)c1cc(-c2ccc3c(N)[nH]nc3c2)nc(N)n1
7993,CC(Nc1cc(N(Cc2ccc(F)cc2)S(=O)(=O)c2ccc3ccccc3c2)ccn1)c1ccccc1
7994,Cc1cc2c(NCc3cccnc3N(C)S(C)(=O)=O)ncnc2[nH]1
7995,CN(C)c1ccccc1Nc1ncnc2cc(N)ncc12
7996,C=CC(=O)N(C)c1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
7997,CC(C)C(C(=O)O)N(C)C(=O)c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1
7998,Cc1cccc(Cl)c1Nc1nc2c(N(C)C)cccc2n2cncc12
7999,CCN(CC)c1cccc2c1nc(Nc1c(C)cccc1Cl)c1cncn12
8000,CN(C)c1ccc(C=Cc2sc3ccc(F)cc3[n+]2C)cc1
8001,Cc1cccc(Cl)c1NC(=O)c1ccc2nc(NC(=O)NCCN(C)C)sc2c1
8002,CC(Oc1cc(-c2cnc3ccccn23)sc1C(N)=O)c1ccc(CN(C)C)cc1Cl
8003,CN(C)C1CCN(Cc2cc3nc(-c4cccc5nccn45)nc(N4CCOCC4)c3s2)CC1
8004,CN(C)CCCNc1cccc(-c2cnc3ccccn23)n1
8005,CN(C)Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc[nH]3)ccc12
8006,CNCc1cc(-c2ccc3c(C(=O)NCCN(C)C)cc4n[nH]c(=O)n4c3c2)cs1
8007,CN(C)CCNC(=O)c1cc2n[nH]c(=O)n2c2cc(-c3ccsc3)ccc12
8008,CN(C)CCNC(=O)c1cc2n[nH]c(=O)n2c2cc(-c3csc(CN4CCN(C)CC4)c3)ccc12
8009,CN(C)CCCNCc1cc2n[nH]c(=O)n2c2cc(-c3ccc[nH]3)ccc12
8010,CN(C)CCNCc1cc2n[nH]c(=O)n2c2cc(-c3ccc[nH]3)ccc12
8011,CN(C)CCNC(=O)c1cc2n[nH]c(=O)n2c2cc(-c3ccc[nH]3)ccc12
8012,CC(Oc1cc(-n2cnc3ccc(OCCCN(C)C)cc32)sc1C(N)=O)c1ccccc1Cl
8013,CN(C)C(=O)c1cc(-c2nc(N3CCOCC3)cc(C3(S(C)(=O)=O)CC3)n2)c2cc[nH]c2c1
8014,CCN(CC)S(=O)(=O)c1cccc(-n2c(O)c(C=Nc3ccccc3C(=O)O)c3ccccc3c2=O)c1
8015,CN(C)C1CCN(Cc2cc3nc(-c4c(F)ccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1
8016,CCCn1c(CN(C)Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C
8017,CCN(CC)c1cc(-c2ccncn2)cc(=O)n1C
8018,CN(C)c1ccc2n1-c1ccccc1SC(c1ccccc1)C2=O
8019,CN(C)c1ccc(C(=O)OCC2(CO)CC(=Cc3cnc4ccccc4c3)C(=O)O2)cc1
8021,CCN(CC)C(=O)CSc1nc(N)c2c3c(sc2n1)CC(C)CC3
8022,COc1cc(N2CCN(CC(=O)N(C)C)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1
8023,O=C(NCCc1ccccc1)C(c1cccs1)N(C(=O)CCl)c1ccc(Cl)cc1
8024,COc1cccc(N(C(=O)CCl)C(C(=O)NCCc2ccccc2)c2cccs2)c1
8025,O=C(Cc1ccccc1)N(C(=O)Cc1ccccc1)c1nnc(Cl)c2ccccc12
8026,CNc1nc2[nH]c(-c3cccc(CN(C)C(=O)COC)n3)cc2c2c1ncn2C
8027,CCCC(=O)N(C1CC(C)C(C#N)(C#N)C1(C#N)C#N)N(C)C
8028,COc1ccccc1N(C(=O)CCl)c1cn(C(C)=O)c2ccccc12
8029,COc1ccc(Nc2nc(Nc3cc4c(cc3OC)CCN(CC(=O)N(C)C)CC4)ncc2Cl)c(OC)c1
8030,COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccc(C(N)=O)cc3OC)n1)CCN(CC(=O)N(C)C)CC2
8031,COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccc(N4CCOCC4)cc3OC)n1)CCN(CC(=O)N(C)C)CC2
8032,CN(C)C=CCC(=O)N(C)c1cc2c(cc1Cl)nc(Nc1ccccc1Cl)c1cncn12
8033,CN(C)C=CCC(=O)N(C)c1cc2c(cc1F)nc(Nc1ccccc1Cl)c1cncn12
8034,O=C(CBr)N(c1ccccc1)S(=O)(=O)c1cc(Cl)sc1Cl
8035,COC(=O)c1ccc2c(C(=Nc3ccc(N(C)C(=O)Cn4ccnc4)cc3)c3ccccc3)c(O)[nH]c2c1
8036,CN(C)C(=O)CN1CCC(CNc2ccc3nnn(-c4cccc(OC(F)(F)F)c4)c3n2)CC1
